Date,Currency_Code,Impact,Actual,Previous
2018-02-08T23:50:00.000Z,JPY,med,-1,0
2018-02-09T00:30:00.000Z,AUD,med,0,-1
2018-02-09T00:30:00.000Z,AUD,med,-1,-1
2018-02-09T00:30:00.000Z,AUD,,0,0
2018-02-09T01:30:00.000Z,CNY,med,0,0
2018-02-09T01:30:00.000Z,CNY,med,0,0
2018-02-09T04:30:00.000Z,JPY,low,-1,0
2018-02-09T06:45:00.000Z,CHF,low,0,0
2018-02-09T07:45:00.000Z,EUR,med,1,1
2018-02-09T07:45:00.000Z,EUR,med,1,1
2018-02-09T07:45:00.000Z,EUR,med,1,0
2018-02-09T07:45:00.000Z,EUR,med,1,1
2018-02-09T09:30:00.000Z,GBP,med,1,0
2018-02-09T09:30:00.000Z,GBP,med,-1,0
2018-02-09T09:30:00.000Z,GBP,med,1,0
2018-02-09T09:30:00.000Z,GBP,high,1,0
2018-02-09T09:30:00.000Z,GBP,med,0,0
2018-02-09T09:30:00.000Z,GBP,med,-1,0
2018-02-09T09:30:00.000Z,GBP,med,-1,0
2018-02-09T09:30:00.000Z,GBP,med,-1,0
2018-02-09T12:00:00.000Z,GBP,med,0,0
2018-02-09T13:30:00.000Z,CAD,high,-1,-1
2018-02-09T13:30:00.000Z,CAD,med,-1,-1
2018-02-09T15:00:00.000Z,USD,low,-1,0
2018-02-09T16:45:00.000Z,GBP,,0,0
2018-02-11T21:45:00.000Z,NZD,low,1,1
2018-02-12,CNY,med,1,0
2018-02-12,CNY,med,1,0
2018-02-12,CNY,med,-1,-1
2018-02-12,JPY,,0,0
2018-02-12,,,0,0
2018-02-12T08:15:00.000Z,CHF,low,0,0
2018-02-12T08:15:00.000Z,CHF,low,0,0
2018-02-12T08:15:00.000Z,CHF,med,0,0
2018-02-12T08:15:00.000Z,CHF,med,0,0
2018-02-12T09:30:00.000Z,GBP,,0,0
2018-02-12T19:00:00.000Z,USD,low,-1,1
2018-02-12T20:30:00.000Z,AUD,,0,0
2018-02-12T21:00:00.000Z,NZD,,0,0
2018-02-12T23:50:00.000Z,JPY,,0,-1
2018-02-12T23:50:00.000Z,JPY,med,-1,-1
2018-02-13,,,0,0
2018-02-13T00:30:00.000Z,AUD,med,0,-1
2018-02-13T08:15:00.000Z,CHF,med,0,0
2018-02-13T08:15:00.000Z,CHF,med,0,0
2018-02-13T09:30:00.000Z,GBP,high,1,0
2018-02-13T09:30:00.000Z,GBP,med,1,1
2018-02-13T09:30:00.000Z,GBP,low,1,-1
2018-02-13T09:30:00.000Z,GBP,low,-1,0
2018-02-13T09:30:00.000Z,GBP,high,1,0
2018-02-13T09:30:00.000Z,GBP,med,1,1
2018-02-13T11:00:00.000Z,USD,med,1,0
2018-02-13T13:00:00.000Z,USD,,0,0
2018-02-13T21:45:00.000Z,NZD,med,0,0
2018-02-13T23:50:00.000Z,JPY,,-1,-1
2018-02-14,EUR,,0,0
2018-02-14T07:00:00.000Z,EUR,med,0,0
2018-02-14T07:00:00.000Z,EUR,med,-1,0
2018-02-14T07:00:00.000Z,EUR,med,0,0
2018-02-14T07:00:00.000Z,EUR,low,0,0
2018-02-14T07:00:00.000Z,EUR,low,0,0
2018-02-14T07:00:00.000Z,EUR,med,0,0
2018-02-14T10:00:00.000Z,EUR,high,0,0
2018-02-14T10:00:00.000Z,EUR,high,0,0
2018-02-14T10:00:00.000Z,EUR,med,1,1
2018-02-14T10:00:00.000Z,EUR,med,1,1
2018-02-14T10:20:00.000Z,EUR,,0,0
2018-02-14T11:20:00.000Z,CHF,,0,0
2018-02-14T13:30:00.000Z,USD,high,1,-1
2018-02-14T13:30:00.000Z,USD,high,1,1
2018-02-14T13:30:00.000Z,USD,high,-1,-1
2018-02-14T13:30:00.000Z,USD,high,-1,0
2018-02-14T15:00:00.000Z,USD,med,1,0
2018-02-14T23:50:00.000Z,JPY,med,-1,0
2018-02-14T23:50:00.000Z,JPY,med,-1,0
2018-02-15,CNY,,0,0
2018-02-15,AUD,med,0,0
2018-02-15T00:30:00.000Z,AUD,high,0,0
2018-02-15T00:30:00.000Z,AUD,high,1,0
2018-02-15T04:30:00.000Z,JPY,low,0,-1
2018-02-15T04:30:00.000Z,JPY,med,0,0
2018-02-15T04:30:00.000Z,JPY,med,0,0
2018-02-15T08:15:00.000Z,EUR,,0,0
2018-02-15T08:30:00.000Z,,,0,0
2018-02-15T10:00:00.000Z,EUR,med,-1,0
2018-02-15T10:00:00.000Z,EUR,low,1,-1
2018-02-15T10:45:00.000Z,EUR,,0,0
2018-02-15T12:00:00.000Z,EUR,,0,0
2018-02-15T13:30:00.000Z,USD,high,0,1
2018-02-15T13:30:00.000Z,USD,med,1,0
2018-02-15T13:30:00.000Z,USD,med,-1,-1
2018-02-15T13:30:00.000Z,USD,med,-1,0
2018-02-15T13:30:00.000Z,USD,med,1,0
2018-02-15T13:30:00.000Z,CAD,,0,0
2018-02-15T14:15:00.000Z,USD,med,-1,-1
2018-02-15T14:15:00.000Z,USD,med,-1,-1
2018-02-15T15:00:00.000Z,USD,low,0,0
2018-02-15T18:30:00.000Z,CAD,,0,0
2018-02-15T21:00:00.000Z,USD,low,0,0
2018-02-15T22:30:00.000Z,AUD,,0,0
2018-02-16,CNY,,0,0
2018-02-16,EUR,,0,0
2018-02-16T07:00:00.000Z,EUR,low,0,0
2018-02-16T07:00:00.000Z,EUR,low,0,0
2018-02-16T09:30:00.000Z,GBP,high,-1,0
2018-02-16T09:30:00.000Z,GBP,high,-1,0
2018-02-16T09:30:00.000Z,GBP,high,-1,0
2018-02-16T09:30:00.000Z,GBP,high,-1,0
2018-02-16T13:30:00.000Z,USD,med,1,1
2018-02-16T13:30:00.000Z,USD,,1,1
2018-02-16T13:30:00.000Z,CAD,med,-1,1
2018-02-16T13:30:00.000Z,USD,med,1,-1
2018-02-16T15:00:00.000Z,USD,high,1,0
2018-02-18T23:50:00.000Z,JPY,med,1,0
2018-02-18T23:50:00.000Z,JPY,med,1,0
2018-02-18T23:50:00.000Z,JPY,med,1,1
2018-02-18T23:50:00.000Z,JPY,med,1,-1
2018-02-19,CAD,,0,0
2018-02-19,USD,,0,0
2018-02-19,EUR,,0,0
2018-02-19,CNY,,0,0
2018-02-19T00:01:00.000Z,GBP,med,0,0
2018-02-19T00:01:00.000Z,GBP,med,0,0
2018-02-19T09:00:00.000Z,EUR,low,0,1
2018-02-19T09:00:00.000Z,EUR,low,0,1
2018-02-19T17:45:00.000Z,GBP,,0,0
2018-02-19T22:15:00.000Z,AUD,,0,0
2018-02-20,CNY,,0,0
2018-02-20,EUR,,0,0
2018-02-20T00:30:00.000Z,AUD,,0,0
2018-02-20T07:00:00.000Z,EUR,low,0,0
2018-02-20T07:00:00.000Z,EUR,low,1,0
2018-02-20T10:00:00.000Z,EUR,high,0,0
2018-02-20T10:00:00.000Z,EUR,med,-1,0
2018-02-20T10:00:00.000Z,EUR,med,1,0
2018-02-20T13:30:00.000Z,CAD,low,-1,-1
2018-02-20T15:00:00.000Z,EUR,med,-1,1
2018-02-20T17:30:00.000Z,EUR,,0,0
2018-02-20T23:30:00.000Z,AUD,low,0,-1
2018-02-21T00:00:00.000Z,AUD,low,0,1
2018-02-21,CNY,,0,0
2018-02-21T00:30:00.000Z,AUD,high,-1,0
2018-02-21T00:30:00.000Z,AUD,med,0,0
2018-02-21T00:30:00.000Z,AUD,high,0,0
2018-02-21T01:15:00.000Z,USD,,0,0
2018-02-21T04:30:00.000Z,JPY,low,1,0
2018-02-21T05:30:00.000Z,JPY,med,0,0
2018-02-21T08:00:00.000Z,EUR,low,-1,0
2018-02-21T08:00:00.000Z,EUR,low,-1,0
2018-02-21T08:00:00.000Z,EUR,,-1,0
2018-02-21T08:30:00.000Z,EUR,med,-1,0
2018-02-21T08:30:00.000Z,EUR,med,-1,0
2018-02-21T09:00:00.000Z,EUR,med,-1,0
2018-02-21T09:00:00.000Z,EUR,med,-1,0
2018-02-21T09:00:00.000Z,EUR,low,-1,0
2018-02-21T09:30:00.000Z,GBP,med,0,0
2018-02-21T09:30:00.000Z,GBP,med,-1,0
2018-02-21T09:30:00.000Z,GBP,med,0,0
2018-02-21T09:30:00.000Z,GBP,med,0,-1
2018-02-21T09:30:00.000Z,GBP,med,1,1
2018-02-21T09:30:00.000Z,GBP,med,0,1
2018-02-21T09:30:00.000Z,GBP,med,-1,-1
2018-02-21T14:00:00.000Z,USD,,0,0
2018-02-21T14:15:00.000Z,GBP,,0,0
2018-02-21T14:45:00.000Z,USD,low,1,0
2018-02-21T15:00:00.000Z,USD,med,-1,-1
2018-02-21T19:00:00.000Z,USD,,0,0
2018-02-22T01:15:00.000Z,USD,,0,0
2018-02-22T05:15:00.000Z,USD,,0,0
2018-02-22T07:45:00.000Z,EUR,med,-1,1
2018-02-22T07:45:00.000Z,EUR,low,0,0
2018-02-22T07:45:00.000Z,EUR,low,0,0
2018-02-22T07:45:00.000Z,EUR,low,0,0
2018-02-22T07:45:00.000Z,EUR,low,-1,0
2018-02-22T08:15:00.000Z,CHF,med,0,1
2018-02-22T09:00:00.000Z,EUR,high,-1,0
2018-02-22T09:00:00.000Z,EUR,high,-1,-1
2018-02-22T09:00:00.000Z,EUR,high,-1,1
2018-02-22T09:30:00.000Z,GBP,high,-1,0
2018-02-22T09:30:00.000Z,GBP,high,-1,0
2018-02-22T09:30:00.000Z,GBP,med,-1,0
2018-02-22T09:30:00.000Z,GBP,med,1,0
2018-02-22T09:30:00.000Z,GBP,med,-1,0
2018-02-22T11:00:00.000Z,GBP,med,0,0
2018-02-22T11:00:00.000Z,GBP,med,-1,0
2018-02-22T12:30:00.000Z,EUR,,0,0
2018-02-22T13:30:00.000Z,CAD,high,-1,1
2018-02-22T13:30:00.000Z,CAD,high,-1,1
2018-02-22T13:30:00.000Z,USD,med,1,1
2018-02-22T15:00:00.000Z,USD,low,1,1
2018-02-22T15:00:00.000Z,USD,,0,0
2018-02-22T17:10:00.000Z,USD,,0,0
2018-02-22T20:30:00.000Z,USD,,0,0
2018-02-22T23:30:00.000Z,JPY,,1,0
2018-02-22T23:30:00.000Z,JPY,med,1,0
2018-02-23,GBP,,0,0
2018-02-23T07:00:00.000Z,EUR,med,0,0
2018-02-23T07:00:00.000Z,EUR,med,0,0
2018-02-23T10:00:00.000Z,EUR,med,0,0
2018-02-23T10:00:00.000Z,EUR,med,0,0
2018-02-23T10:00:00.000Z,EUR,med,0,0
2018-02-23T12:00:00.000Z,GBP,,0,0
2018-02-23T13:30:00.000Z,CAD,high,1,0
2018-02-23T13:30:00.000Z,CAD,high,1,0
2018-02-23T15:15:00.000Z,USD,,0,0
2018-02-23T18:30:00.000Z,EUR,,0,0
2018-02-23T18:30:00.000Z,USD,,0,0
2018-02-23T20:40:00.000Z,USD,,0,0
2018-02-25,EUR,,0,0
2018-02-26T05:00:00.000Z,JPY,low,0,0
2018-02-26T10:00:00.000Z,EUR,,0,0
2018-02-26T13:00:00.000Z,USD,,0,0
2018-02-26T14:00:00.000Z,EUR,,0,0
2018-02-26T15:00:00.000Z,USD,med,-1,1
2018-02-26T18:00:00.000Z,GBP,,0,0
2018-02-26T20:00:00.000Z,USD,,0,0
2018-02-26T21:45:00.000Z,NZD,med,-1,0
2018-02-27T07:45:00.000Z,EUR,low,-1,0
2018-02-27T08:05:00.000Z,EUR,,0,0
2018-02-27T09:00:00.000Z,EUR,med,0,0
2018-02-27T10:00:00.000Z,EUR,med,0,1
2018-02-27T10:00:00.000Z,EUR,med,1,0
2018-02-27T10:00:00.000Z,EUR,med,1,1
2018-02-27T10:00:00.000Z,EUR,med,0,0
2018-02-27T13:00:00.000Z,EUR,med,0,0
2018-02-27T13:00:00.000Z,EUR,low,-1,0
2018-02-27T13:00:00.000Z,EUR,low,-1,0
2018-02-27T13:00:00.000Z,EUR,med,-1,0
2018-02-27T13:30:00.000Z,USD,med,-1,-1
2018-02-27T13:30:00.000Z,USD,med,-1,1
2018-02-27T13:30:00.000Z,USD,med,-1,-1
2018-02-27T13:30:00.000Z,USD,low,-1,0
2018-02-27T14:00:00.000Z,USD,med,-1,-1
2018-02-27T14:00:00.000Z,USD,med,-1,1
2018-02-27T15:00:00.000Z,USD,high,1,-1
2018-02-27T15:00:00.000Z,USD,,0,0
2018-02-27T21:00:00.000Z,CAD,,0,0
2018-02-27T21:45:00.000Z,NZD,low,0,1
2018-02-27T23:50:00.000Z,JPY,med,-1,0
2018-02-27T23:50:00.000Z,JPY,med,-1,0
2018-02-27T23:50:00.000Z,JPY,med,-1,0
2018-02-27T23:50:00.000Z,JPY,med,-1,0
2018-02-28,EUR,,0,0
2018-02-28T00:01:00.000Z,GBP,low,0,0
2018-02-28T00:01:00.000Z,GBP,med,-1,0
2018-02-28T00:30:00.000Z,AUD,low,-1,0
2018-02-28T01:00:00.000Z,CNY,high,-1,0
2018-02-28T05:00:00.000Z,JPY,med,-1,0
2018-02-28T05:00:00.000Z,JPY,low,0,0
2018-02-28T05:00:00.000Z,JPY,med,-1,0
2018-02-28T07:00:00.000Z,EUR,med,-1,0
2018-02-28T07:00:00.000Z,CHF,med,0,0
2018-02-28T07:45:00.000Z,EUR,med,0,0
2018-02-28T07:45:00.000Z,EUR,low,-1,1
2018-02-28T07:45:00.000Z,EUR,low,1,0
2018-02-28T07:45:00.000Z,EUR,low,0,0
2018-02-28T07:45:00.000Z,EUR,low,0,0
2018-02-28T07:45:00.000Z,EUR,low,-1,0
2018-02-28T07:45:00.000Z,EUR,low,-1,0
2018-02-28T07:45:00.000Z,EUR,low,-1,0
2018-02-28T07:45:00.000Z,EUR,low,-1,0
2018-02-28T07:45:00.000Z,EUR,med,-1,0
2018-02-28T08:00:00.000Z,CHF,med,1,1
2018-02-28T08:55:00.000Z,EUR,med,0,0
2018-02-28T08:55:00.000Z,EUR,med,-1,1
2018-02-28T09:00:00.000Z,CHF,med,0,0
2018-02-28T10:00:00.000Z,EUR,med,0,0
2018-02-28T10:00:00.000Z,EUR,high,0,-1
2018-02-28T13:00:00.000Z,CAD,,0,0
2018-02-28T13:00:00.000Z,EUR,,0,0
2018-02-28T13:30:00.000Z,CAD,low,-1,0
2018-02-28T13:30:00.000Z,CAD,low,0,0
2018-02-28T13:30:00.000Z,USD,med,0,0
2018-02-28T13:30:00.000Z,USD,med,0,0
2018-02-28T14:45:00.000Z,USD,med,-1,0
2018-02-28T15:00:00.000Z,USD,med,-1,0
2018-02-28T21:30:00.000Z,AUD,low,0,0
2018-02-28T21:45:00.000Z,NZD,med,1,1
2018-02-28T23:50:00.000Z,JPY,med,1,0
2018-03-01,USD,med,-1,0
2018-03-01,JPY,,0,0
2018-03-01T00:30:00.000Z,AUD,med,-1,1
2018-03-01T01:45:00.000Z,CNY,low,1,0
2018-03-01T05:00:00.000Z,JPY,low,-1,0
2018-03-01T05:00:00.000Z,JPY,low,0,0
2018-03-01T06:45:00.000Z,CHF,low,1,1
2018-03-01T06:45:00.000Z,CHF,low,1,0
2018-03-01T07:00:00.000Z,EUR,med,-1,1
2018-03-01T07:00:00.000Z,EUR,med,-1,1
2018-03-01T08:15:00.000Z,CHF,med,0,0
2018-03-01T08:30:00.000Z,CHF,low,1,0
2018-03-01T08:50:00.000Z,EUR,low,-1,0
2018-03-01T08:55:00.000Z,EUR,med,1,0
2018-03-01T09:00:00.000Z,EUR,med,1,-1
2018-03-01T09:30:00.000Z,GBP,med,1,1
2018-03-01T09:30:00.000Z,GBP,low,0,1
2018-03-01T09:30:00.000Z,GBP,med,-1,-1
2018-03-01T09:30:00.000Z,GBP,med,0,1
2018-03-01T09:30:00.000Z,GBP,med,1,1
2018-03-01T10:00:00.000Z,EUR,med,0,0
2018-03-01T11:30:00.000Z,EUR,,0,0
2018-03-01T12:10:00.000Z,EUR,,0,0
2018-03-01T12:30:00.000Z,CAD,,0,0
2018-03-01T13:30:00.000Z,USD,med,1,1
2018-03-01T13:30:00.000Z,USD,med,1,0
2018-03-01T13:30:00.000Z,USD,med,0,0
2018-03-01T13:30:00.000Z,USD,med,0,0
2018-03-01T13:30:00.000Z,CAD,low,1,1
2018-03-01T14:45:00.000Z,USD,low,-1,0
2018-03-01T15:00:00.000Z,USD,med,-1,1
2018-03-01T15:00:00.000Z,USD,high,1,0
2018-03-01T21:45:00.000Z,NZD,med,0,0
2018-03-01T23:30:00.000Z,JPY,med,0,0
2018-03-01T23:30:00.000Z,JPY,med,1,0
2018-03-01T23:30:00.000Z,JPY,low,0,0
2018-03-01T23:30:00.000Z,JPY,med,-1,0
2018-03-02T00:00:00.000Z,EUR,low,1,0
2018-03-02T00:00:00.000Z,EUR,low,0,0
2018-03-02,GBP,,0,0
2018-03-02T08:10:00.000Z,EUR,,0,0
2018-03-02T09:30:00.000Z,GBP,,1,0
2018-03-02T10:00:00.000Z,EUR,low,0,0
2018-03-02T10:00:00.000Z,GBP,,0,0
2018-03-02T13:30:00.000Z,CAD,high,0,0
2018-03-02T13:30:00.000Z,CAD,med,-1,-1
2018-03-02T15:00:00.000Z,USD,high,1,0
2018-03-03T07:00:00.000Z,GBP,low,-1,0
2018-03-03T07:00:00.000Z,GBP,low,-1,0
2018-03-04T22:30:00.000Z,AUD,med,0,0
2018-03-05T00:00:00.000Z,NZD,med,0,0
2018-03-05,CNY,,0,0
2018-03-05T00:00:00.000Z,AUD,med,0,0
2018-03-05,GBP,,0,0
2018-03-05T00:30:00.000Z,JPY,med,0,0
2018-03-05T00:30:00.000Z,AUD,med,0,0
2018-03-05T00:30:00.000Z,AUD,high,0,-1
2018-03-05T05:15:00.000Z,JPY,,0,0
2018-03-05T08:50:00.000Z,EUR,low,0,0
2018-03-05T08:50:00.000Z,EUR,,0,0
2018-03-05T08:55:00.000Z,EUR,med,0,0
2018-03-05T09:00:00.000Z,EUR,med,0,0
2018-03-05T09:00:00.000Z,EUR,low,0,0
2018-03-05T09:30:00.000Z,GBP,med,0,0
2018-03-05T09:30:00.000Z,EUR,med,0,0
2018-03-05T10:00:00.000Z,EUR,,0,0
2018-03-05T10:00:00.000Z,EUR,,0,1
2018-03-05T15:00:00.000Z,USD,high,1,0
2018-03-05T15:30:00.000Z,EUR,,0,0
2018-03-05T17:00:00.000Z,USD,,0,0
2018-03-05T17:00:00.000Z,USD,,0,0
2018-03-06T00:00:00.000Z,USD,,0,0
2018-03-06T00:30:00.000Z,AUD,high,-1,0
2018-03-06T01:30:00.000Z,USD,,0,0
2018-03-06T03:30:00.000Z,AUD,high,0,0
2018-03-06T08:15:00.000Z,CHF,low,0,0
2018-03-06T08:15:00.000Z,CHF,low,1,0
2018-03-06T08:15:00.000Z,CHF,med,0,0
2018-03-06T08:15:00.000Z,CHF,med,0,0
2018-03-06T12:30:00.000Z,USD,,0,0
2018-03-06T15:00:00.000Z,CAD,med,0,0
2018-03-06T15:00:00.000Z,USD,low,-1,1
2018-03-06T18:00:00.000Z,GBP,,0,0
2018-03-06T21:00:00.000Z,NZD,,0,0
2018-03-06T21:40:00.000Z,AUD,,0,0
2018-03-06T22:30:00.000Z,AUD,,0,0
2018-03-07T05:00:00.000Z,JPY,low,-1,0
2018-03-07T07:45:00.000Z,EUR,med,0,1
2018-03-07T07:45:00.000Z,EUR,low,-1,0
2018-03-07T08:30:00.000Z,GBP,low,1,0
2018-03-07T08:30:00.000Z,GBP,low,0,0
2018-03-07T10:00:00.000Z,EUR,high,0,0
2018-03-07T10:00:00.000Z,EUR,high,0,0
2018-03-07T13:00:00.000Z,USD,,0,0
2018-03-07T13:00:00.000Z,USD,,0,0
2018-03-07T13:15:00.000Z,USD,high,1,1
2018-03-07T13:30:00.000Z,CAD,med,1,1
2018-03-07T13:30:00.000Z,USD,med,-1,-1
2018-03-07T13:30:00.000Z,USD,med,1,0
2018-03-07T13:30:00.000Z,USD,low,1,0
2018-03-07T13:30:00.000Z,CAD,low,-1,-1
2018-03-07T15:00:00.000Z,CAD,high,0,0
2018-03-07T19:00:00.000Z,USD,,0,0
2018-03-07T20:00:00.000Z,USD,low,-1,1
2018-03-07T23:50:00.000Z,JPY,low,0,0
2018-03-07T23:50:00.000Z,JPY,med,1,0
2018-03-07T23:50:00.000Z,JPY,,1,0
2018-03-07T23:50:00.000Z,JPY,,1,0
2018-03-08T00:00:00.000Z,CNY,,1,0
2018-03-08T00:00:00.000Z,CNY,,-1,0
2018-03-08T00:00:00.000Z,CNY,med,1,1
2018-03-08,EUR,,0,0
2018-03-08T00:01:00.000Z,GBP,med,-1,0
2018-03-08T00:30:00.000Z,AUD,med,1,0
2018-03-08T05:00:00.000Z,JPY,med,-1,0
2018-03-08T06:45:00.000Z,CHF,low,0,0
2018-03-08T07:00:00.000Z,EUR,med,-1,-1
2018-03-08T07:00:00.000Z,EUR,med,-1,1
2018-03-08T07:30:00.000Z,EUR,med,1,0
2018-03-08T12:45:00.000Z,EUR,med,0,0
2018-03-08T12:45:00.000Z,EUR,,0,0
2018-03-08T13:15:00.000Z,CAD,,1,0
2018-03-08T13:30:00.000Z,CAD,med,1,-1
2018-03-08T13:30:00.000Z,CAD,low,-1,0
2018-03-08T13:30:00.000Z,USD,med,-1,0
2018-03-08T20:50:00.000Z,CAD,,0,0
2018-03-08T21:45:00.000Z,NZD,low,0,0
2018-03-08T23:45:00.000Z,NZD,high,0,0
2018-03-08T23:50:00.000Z,JPY,med,0,0
2018-03-08T23:50:00.000Z,JPY,,0,0
2018-03-09T00:00:00.000Z,JPY,,0,0
2018-03-09T00:00:00.000Z,JPY,med,0,0
2018-03-09T00:00:00.000Z,GBP,med,-1,0
2018-03-09T00:00:00.000Z,GBP,med,-1,0
2018-03-09T00:00:00.000Z,GBP,med,-1,0
2018-03-09T00:00:00.000Z,GBP,high,-1,0
2018-03-09,CNY,med,1,0
2018-03-09,CNY,med,-1,0
2018-03-09,CNY,med,1,1
2018-03-09T01:30:00.000Z,CNY,med,1,0
2018-03-09T01:30:00.000Z,CNY,med,-1,0
2018-03-09T02:00:00.000Z,CNY,,0,0
2018-03-09T04:00:00.000Z,JPY,,0,0
2018-03-09T07:00:00.000Z,EUR,med,-1,1
2018-03-09T07:00:00.000Z,EUR,med,-1,-1
2018-03-09T07:00:00.000Z,EUR,low,1,1
2018-03-09T07:00:00.000Z,EUR,low,-1,-1
2018-03-09T07:45:00.000Z,EUR,med,-1,-1
2018-03-09T07:45:00.000Z,EUR,med,-1,-1
2018-03-09T07:45:00.000Z,EUR,med,-1,-1
2018-03-09T07:45:00.000Z,EUR,med,-1,-1
2018-03-09T08:30:00.000Z,EUR,,0,0
2018-03-09T08:45:00.000Z,EUR,,0,0
2018-03-09T09:30:00.000Z,GBP,med,-1,0
2018-03-09T09:30:00.000Z,GBP,med,-1,0
2018-03-09T09:30:00.000Z,GBP,med,-1,0
2018-03-09T09:30:00.000Z,GBP,med,1,0
2018-03-09T12:00:00.000Z,GBP,med,-1,0
2018-03-09T13:30:00.000Z,CAD,high,1,0
2018-03-09T13:30:00.000Z,CAD,med,-1,0
2018-03-09T13:30:00.000Z,USD,high,-1,0
2018-03-09T13:30:00.000Z,USD,high,1,1
2018-03-09T13:30:00.000Z,USD,high,1,1
2018-03-09T13:30:00.000Z,USD,high,-1,0
2018-03-09T13:30:00.000Z,CAD,med,1,1
2018-03-09T15:00:00.000Z,USD,low,-1,0
2018-03-09T17:40:00.000Z,USD,,0,0
2018-03-09T17:45:00.000Z,USD,,0,0
2018-03-11T07:00:00.000Z,USD,,0,0
2018-03-12,EUR,,0,0
2018-03-12T18:00:00.000Z,USD,low,1,-1
2018-03-12T21:45:00.000Z,NZD,med,0,0
2018-03-12T23:40:00.000Z,AUD,,0,0
2018-03-12T23:50:00.000Z,JPY,,-1,0
2018-03-12T23:50:00.000Z,JPY,med,0,0
2018-03-13,GBP,,0,0
2018-03-13,EUR,,0,0
2018-03-13T00:30:00.000Z,AUD,med,0,-1
2018-03-13T00:30:00.000Z,AUD,med,-1,0
2018-03-13T00:30:00.000Z,AUD,med,0,-1
2018-03-13T04:30:00.000Z,JPY,low,-1,1
2018-03-13T10:00:00.000Z,USD,med,1,0
2018-03-13T12:30:00.000Z,USD,high,0,0
2018-03-13T12:30:00.000Z,USD,high,0,0
2018-03-13T14:30:00.000Z,CAD,,0,0
2018-03-13T22:10:00.000Z,AUD,,0,0
2018-03-13T23:30:00.000Z,AUD,med,0,-1
2018-03-13T23:50:00.000Z,JPY,med,1,1
2018-03-13T23:50:00.000Z,JPY,med,1,0
2018-03-13T23:50:00.000Z,JPY,,0,0
2018-03-14,,,0,0
2018-03-14T02:00:00.000Z,CNY,med,-1,1
2018-03-14T02:00:00.000Z,CNY,,1,1
2018-03-14T07:00:00.000Z,EUR,med,0,0
2018-03-14T07:00:00.000Z,EUR,low,0,0
2018-03-14T07:00:00.000Z,EUR,med,0,0
2018-03-14T07:00:00.000Z,EUR,low,0,0
2018-03-14T07:30:00.000Z,EUR,,0,0
2018-03-14T08:00:00.000Z,EUR,,0,0
2018-03-14T08:45:00.000Z,EUR,,0,0
2018-03-14T08:45:00.000Z,EUR,,0,0
2018-03-14T10:00:00.000Z,EUR,med,-1,1
2018-03-14T10:45:00.000Z,EUR,,0,0
2018-03-14T12:30:00.000Z,USD,med,0,0
2018-03-14T12:30:00.000Z,USD,high,1,0
2018-03-14T12:30:00.000Z,USD,high,-1,1
2018-03-14T12:30:00.000Z,USD,high,-1,1
2018-03-14T13:00:00.000Z,EUR,,0,0
2018-03-14T13:00:00.000Z,USD,,0,0
2018-03-14T13:30:00.000Z,EUR,,0,0
2018-03-14T14:00:00.000Z,USD,med,0,1
2018-03-14T16:15:00.000Z,EUR,,0,0
2018-03-14T21:45:00.000Z,NZD,med,0,0
2018-03-14T21:45:00.000Z,NZD,med,0,0
2018-03-15,,,0,0
2018-03-15T07:45:00.000Z,EUR,low,0,0
2018-03-15T07:45:00.000Z,EUR,low,0,0
2018-03-15T07:45:00.000Z,EUR,low,0,0
2018-03-15T07:45:00.000Z,EUR,low,0,0
2018-03-15T08:15:00.000Z,CHF,med,0,0
2018-03-15T08:15:00.000Z,CHF,med,0,0
2018-03-15T08:30:00.000Z,CHF,med,0,0
2018-03-15T08:30:00.000Z,CHF,med,0,0
2018-03-15T12:30:00.000Z,USD,,1,-1
2018-03-15T12:30:00.000Z,USD,med,1,1
2018-03-15T12:30:00.000Z,USD,med,1,0
2018-03-15T12:30:00.000Z,USD,med,-1,0
2018-03-15T14:00:00.000Z,USD,low,-1,-1
2018-03-15T15:45:00.000Z,EUR,,0,0
2018-03-15T20:00:00.000Z,USD,low,0,-1
2018-03-15T22:45:00.000Z,AUD,,0,0
2018-03-16T04:30:00.000Z,JPY,low,0,0
2018-03-16T04:30:00.000Z,JPY,med,0,0
2018-03-16T04:30:00.000Z,JPY,med,0,0
2018-03-16T07:00:00.000Z,EUR,low,0,0
2018-03-16T07:00:00.000Z,EUR,low,0,0
2018-03-16T09:30:00.000Z,GBP,,0,0
2018-03-16T10:00:00.000Z,EUR,med,0,0
2018-03-16T10:00:00.000Z,EUR,med,0,0
2018-03-16T10:00:00.000Z,EUR,med,0,0
2018-03-16T12:30:00.000Z,USD,med,-1,1
2018-03-16T12:30:00.000Z,CAD,med,-1,1
2018-03-16T12:30:00.000Z,USD,med,-1,-1
2018-03-16T13:15:00.000Z,USD,med,1,-1
2018-03-16T13:15:00.000Z,USD,med,1,-1
2018-03-16T14:00:00.000Z,USD,high,1,0
2018-03-17,,,0,0
2018-03-18,USD,,0,0
2018-03-18T23:50:00.000Z,JPY,med,1,-1
2018-03-18T23:50:00.000Z,JPY,med,1,1
2018-03-18T23:50:00.000Z,JPY,med,-1,0
2018-03-18T23:50:00.000Z,JPY,med,-1,-1
2018-03-18T23:50:00.000Z,JPY,,0,0
2018-03-19T00:01:00.000Z,GBP,med,0,0
